month,day,hour,air_temp_f,cloudcover,pressure,day of week
1,28,17,67.85,0.0,1023.8,6
1,28,18,65.08,0.0,1024.3,6
1,28,19,58.83,0.0,1025.3,6
1,28,20,56.93,0.0,1026.2,6
1,28,21,53.12,0.0,1026.9,6
1,28,22,52.42,0.0,1027.8,6
1,28,23,49.25,0.0,1028.5,6
1,29,0,48.79,0.0,1028.7,0
1,29,1,47.28,0.0,1029.0,0
1,29,2,44.81,0.0,1029.3,0
1,29,3,43.41,0.0,1029.5,0
1,29,4,42.77,0.0,1029.6,0
1,29,5,42.52,0.0,1029.9,0
1,29,6,42.15,0.0,1030.5,0
1,29,7,41.97,0.0,1031.7,0
1,29,8,42.77,0.0,1032.6,0
1,29,9,49.22,0.0,1033.4,0
1,29,10,53.78,0.0,1033.8,0
1,29,11,57.04,0.0,1034.3,0
1,29,12,60.7,0.0,1033.9,0
1,29,13,63.24,0.0,1032.7,0
1,29,14,64.92,0.0,1031.6,0
1,29,15,65.52,0.0,1031.1,0
1,29,16,64.75,0.0,1030.9,0
1,29,17,63.22,0.0,1031.2,0
1,29,18,59.99,0.0,1031.6,0
1,29,19,55.36,0.0,1032.2,0
1,29,20,52.41,0.0,1032.8,0
1,29,21,48.47,0.0,1033.6,0
1,29,22,46.43,0.0,1034.2,0
1,29,23,44.2,0.0,1034.7,0
1,30,0,42.46,0.0,1034.6,1
1,30,1,40.83,0.0,1033.7,1
1,30,2,39.03,0.0,1033.1,1
1,30,3,39.28,0.0,1033.1,1
1,30,4,38.91,0.0,1032.4,1
1,30,5,37.47,0.0,1032.3,1
1,30,6,36.29,0.0,1032.4,1
1,30,7,34.56,0.0,1032.6,1
1,30,8,34.44,0.0,1032.8,1
1,30,9,43.26,0.0,1033.0,1
1,30,10,48.05,0.0,1032.9,1
1,30,11,53.19,0.0,1032.7,1
1,30,12,58.16,0.0,1031.6,1
1,30,13,61.77,0.0,1029.9,1
1,30,14,63.61,0.0,1028.2,1
1,30,15,63.82,0.0,1027.4,1
1,30,16,64.91,0.0,1026.5,1
1,30,17,63.03,0.0,1026.1,1
1,30,18,60.41,0.0,1025.7,1
1,30,19,55.59,0.0,1026.1,1
1,30,20,51.86,0.0,1026.0,1
1,30,21,51.74,0.0,1025.7,1
1,30,22,52.71,0.12,1024.9,1
1,30,23,50.88,0.0,1024.5,1
1,31,0,48.78,0.0,1024.3,2
1,31,1,47.27,0.0,1023.7,2
1,31,2,46.42,0.0,1023.2,2
1,31,3,46.03,0.44,1022.5,2
1,31,4,45.45,0.75,1021.7,2
1,31,5,45.92,0.93,1021.4,2
1,31,6,46.59,1.0,1021.4,2
1,31,7,46.94,1.0,1021.4,2
1,31,8,47.93,1.0,1021.3,2
1,31,9,49.37,0.97,1021.3,2
1,31,10,53.53,0.74,1021.3,2
1,31,11,59.85,0.25,1021.2,2
1,31,12,64.19,0.02,1020.1,2
1,31,13,67.19,0.0,1018.3,2
1,31,14,69.13,0.0,1016.5,2
1,31,15,70.59,0.0,1015.6,2
1,31,16,70.28,0.0,1015.2,2
1,31,17,69.55,0.0,1014.6,2
1,31,18,67.83,0.0,1014.5,2
1,31,19,64.42,0.0,1015.1,2
1,31,20,62.42,0.0,1014.9,2
1,31,21,61.06,0.0,1014.4,2
1,31,22,59.84,0.0,1014.3,2
1,31,23,58.8,0.0,1014.5,2
2,1,0,57.91,0.0,1014.6,3
2,1,1,57.16,0.0,1014.4,3
2,1,2,57.02,0.0,1014.0,3
2,1,3,57.64,0.0,1013.8,3
2,1,4,57.6,0.0,1013.7,3
2,1,5,57.29,0.0,1013.5,3
2,1,6,57.0,0.0,1013.7,3
2,1,7,56.11,0.0,1013.9,3
2,1,8,55.79,0.0,1014.4,3
2,1,9,57.67,0.0,1015.4,3
2,1,10,61.63,0.0,1016.2,3
2,1,11,66.76,0.0,1016.5,3
2,1,12,68.28,0.0,1016.8,3
2,1,13,69.51,0.0,1016.3,3
2,1,14,70.83,0.0,1016.0,3
2,1,15,70.98,0.0,1016.4,3
2,1,16,70.14,0.0,1017.1,3
2,1,17,67.63,0.0,1018.4,3
2,1,18,64.68,0.0,1019.8,3
2,1,19,62.24,0.0,1021.0,3
2,1,20,59.4,0.0,1022.4,3
2,1,21,58.08,0.0,1023.5,3
2,1,22,56.52,0.0,1024.2,3
2,1,23,54.73,0.0,1025.4,3
2,2,0,52.93,0.05,1026.2,4
2,2,1,51.67,0.05,1026.6,4
2,2,2,51.19,0.39,1027.0,4
2,2,3,51.12,0.93,1027.2,4
2,2,4,50.57,1.0,1027.7,4
2,2,5,49.18,1.0,1028.6,4
2,2,6,46.87,0.77,1029.1,4
2,2,7,45.44,0.83,1030.3,4
2,2,8,44.52,0.89,1031.4,4
2,2,9,45.27,0.52,1031.7,4
2,2,10,47.35,0.92,1032.5,4
2,2,11,50.03,0.69,1031.6,4
2,2,12,52.08,0.7,1031.6,4
2,2,13,54.62,0.97,1030.3,4
2,2,14,56.21,0.92,1029.0,4
2,2,15,57.44,0.51,1028.1,4
2,2,16,56.86,0.64,1027.7,4
2,2,17,57.04,0.75,1027.1,4
2,2,18,56.15,0.77,1026.8,4
2,2,19,54.48,1.0,1027.0,4
2,2,20,53.41,0.79,1027.1,4
2,2,21,52.57,1.0,1027.2,4
2,2,22,51.75,0.93,1027.3,4
2,2,23,51.3,1.0,1026.8,4
2,3,0,50.63,1.0,1026.2,5
2,3,1,49.87,0.76,1025.7,5
2,3,2,49.29,0.77,1024.9,5
2,3,3,48.75,0.72,1024.7,5
2,3,4,48.4,0.71,1024.0,5
2,3,5,46.16,0.81,1023.2,5
2,3,6,45.55,0.99,1022.4,5
2,3,7,44.32,1.0,1021.6,5
2,3,8,44.5,0.98,1021.7,5
2,3,9,44.91,1.0,1021.5,5
2,3,10,46.4,1.0,1021.6,5
2,3,11,48.49,1.0,1020.9,5
2,3,12,51.16,1.0,1019.6,5
2,3,13,52.3,1.0,1018.0,5
2,3,14,53.56,1.0,1016.0,5
2,3,15,55.22,1.0,1014.3,5
2,3,16,56.06,1.0,1013.6,5
2,3,17,56.16,1.0,1012.8,5
2,3,18,55.71,1.0,1012.3,5
2,3,19,55.08,1.0,1012.0,5
2,3,20,55.08,0.92,1012.3,5
2,3,21,54.51,0.44,1012.6,5
2,3,22,52.89,0.39,1012.3,5
2,3,23,51.46,0.0,1012.4,5
2,4,0,50.82,0.0,1012.2,6
2,4,1,49.83,0.0,1012.0,6
2,4,2,48.81,0.0,1011.9,6
2,4,3,47.66,0.75,1011.4,6
2,4,4,46.58,1.0,1011.4,6
2,4,5,45.85,0.99,1011.3,6
2,4,6,44.42,0.96,1012.1,6
2,4,7,44.57,1.0,1013.3,6
2,4,8,44.49,0.81,1014.6,6
2,4,9,47.44,1.0,1014.9,6
2,4,10,53.74,0.58,1015.0,6
2,4,11,63.3,0.0,1015.1,6
2,4,12,68.91,0.0,1014.5,6
2,4,13,72.17,0.0,1013.9,6
2,4,14,72.2,0.0,1013.3,6
2,4,15,70.62,0.0,1013.5,6
2,4,16,67.09,0.05,1014.2,6
2,4,17,63.55,0.05,1015.4,6
2,4,18,59.41,0.08,1016.7,6
2,4,19,56.88,0.01,1018.0,6
2,4,20,55.61,0.0,1019.1,6
2,4,21,54.21,0.0,1020.3,6
2,4,22,53.36,0.0,1020.8,6
2,4,23,53.01,0.05,1021.4,6
2,5,0,50.36,0.05,1021.9,0
2,5,1,46.49,0.1,1022.6,0
2,5,2,44.57,0.74,1022.2,0
2,5,3,43.43,1.0,1022.2,0
2,5,4,42.76,1.0,1022.2,0
2,5,5,42.18,1.0,1022.2,0
2,5,6,41.29,1.0,1022.5,0
2,5,7,40.41,1.0,1023.4,0
2,5,8,39.88,1.0,1023.8,0
2,5,9,40.16,1.0,1023.9,0
2,5,10,41.0,1.0,1023.9,0
2,5,11,42.54,1.0,1023.4,0
2,5,12,43.88,1.0,1022.3,0
2,5,13,47.19,1.0,1021.0,0
2,5,14,48.73,1.0,1019.6,0
2,5,15,50.96,1.0,1018.6,0
2,5,16,53.44,1.0,1017.9,0
2,5,17,54.82,0.24,1017.1,0
2,5,18,54.07,0.66,1016.9,0
2,5,19,53.05,0.29,1017.4,0
2,5,20,53.44,0.98,1017.8,0
2,5,21,53.81,1.0,1017.8,0
2,5,22,54.31,1.0,1018.0,0
2,5,23,54.51,1.0,1018.7,0
2,6,0,54.36,1.0,1018.3,1
2,6,1,53.7,1.0,1017.8,1
2,6,2,53.43,1.0,1017.9,1
2,6,3,52.39,1.0,1017.9,1
2,6,4,50.69,1.0,1017.9,1
2,6,5,49.67,1.0,1018.1,1
2,6,6,49.17,1.0,1018.5,1
2,6,7,49.27,1.0,1018.8,1
2,6,8,50.23,1.0,1019.5,1
2,6,9,49.88,1.0,1020.3,1
2,6,10,48.02,1.0,1020.0,1
2,6,11,47.22,1.0,1020.2,1
2,6,12,46.94,1.0,1019.3,1
2,6,13,46.61,1.0,1019.0,1
2,6,14,46.22,1.0,1017.1,1
2,6,15,45.88,1.0,1017.6,1
2,6,16,45.71,1.0,1016.8,1
2,6,17,45.75,1.0,1017.6,1
2,6,18,45.43,1.0,1017.9,1
2,6,19,44.69,1.0,1018.5,1
2,6,20,44.32,1.0,1019.0,1
2,6,21,43.52,1.0,1019.8,1
2,6,22,42.63,1.0,1020.2,1
2,6,23,41.47,1.0,1020.8,1
2,7,0,40.19,1.0,1021.6,2
2,7,1,38.8,1.0,1022.1,2
2,7,2,38.22,1.0,1023.0,2
2,7,3,37.38,1.0,1023.4,2
2,7,4,36.85,1.0,1024.2,2
2,7,5,36.78,1.0,1024.9,2
2,7,6,36.64,1.0,1024.9,2
2,7,7,36.69,1.0,1025.5,2
2,7,8,36.94,1.0,1027.3,2
2,7,9,36.82,1.0,1028.4,2
2,7,10,37.0,1.0,1029.1,2
2,7,11,37.54,1.0,1029.7,2
2,7,12,39.08,0.97,1029.6,2
2,7,13,42.24,0.65,1029.2,2
2,7,14,44.29,0.45,1028.2,2
2,7,15,46.41,0.98,1027.9,2
2,7,16,46.14,1.0,1028.3,2
2,7,17,46.68,0.96,1028.5,2
2,7,18,46.37,0.79,1029.0,2
2,7,19,44.4,0.67,1029.8,2
2,7,20,42.85,0.0,1030.3,2
2,7,21,41.23,0.0,1031.0,2
2,7,22,39.8,0.0,1031.2,2
2,7,23,38.21,0.0,1031.4,2
2,8,0,37.06,0.0,1031.7,3
2,8,1,36.06,0.0,1031.4,3
2,8,2,35.31,0.0,1031.6,3
2,8,3,34.74,0.12,1031.5,3
2,8,4,34.5,0.97,1031.5,3
2,8,5,34.55,1.0,1031.4,3
2,8,6,35.14,0.98,1031.4,3
2,8,7,35.05,0.44,1032.0,3
2,8,8,34.7,0.53,1032.3,3
2,8,9,38.09,0.06,1032.8,3
2,8,10,42.08,0.0,1032.4,3
2,8,11,46.78,0.0,1031.7,3
2,8,12,50.78,0.0,1030.6,3
2,8,13,54.23,0.02,1028.9,3
2,8,14,56.78,0.0,1027.4,3
2,8,15,58.44,0.18,1026.7,3
2,8,16,58.69,0.73,1026.2,3
2,8,17,58.09,0.98,1025.8,3
2,8,18,57.13,1.0,1026.0,3
2,8,19,55.95,1.0,1025.9,3
2,8,20,55.19,1.0,1026.0,3
2,8,21,54.24,1.0,1025.7,3
2,8,22,53.44,0.99,1025.2,3
2,8,23,53.68,1.0,1024.8,3
2,9,0,53.66,1.0,1024.4,4
2,9,1,53.46,1.0,1023.5,4
2,9,2,52.74,1.0,1022.8,4
2,9,3,52.12,1.0,1022.2,4
2,9,4,51.93,1.0,1021.9,4
2,9,5,51.89,1.0,1021.3,4
2,9,6,51.69,1.0,1021.2,4
2,9,7,51.64,1.0,1021.3,4
2,9,8,51.87,1.0,1021.0,4
2,9,9,52.69,1.0,1021.5,4
2,9,10,54.5,1.0,1021.6,4
2,9,11,58.08,1.0,1020.8,4
2,9,12,60.61,1.0,1020.3,4
2,9,13,61.61,1.0,1018.8,4
2,9,14,62.42,1.0,1017.6,4
2,9,15,62.67,1.0,1016.5,4
2,9,16,61.9,1.0,1016.1,4
2,9,17,61.98,1.0,1016.0,4
2,9,18,60.95,1.0,1015.9,4
2,9,19,60.47,1.0,1016.1,4
2,9,20,59.08,1.0,1016.0,4
2,9,21,58.4,0.82,1015.7,4
2,9,22,57.95,1.0,1015.3,4
2,9,23,58.18,1.0,1015.0,4
2,10,0,58.26,1.0,1014.9,5
2,10,1,58.61,1.0,1014.3,5
2,10,2,58.96,1.0,1013.8,5
2,10,3,59.22,1.0,1013.0,5
2,10,4,59.69,1.0,1012.8,5
2,10,5,59.74,1.0,1012.3,5
2,10,6,59.59,1.0,1011.8,5
2,10,7,59.11,1.0,1011.8,5
2,10,8,58.94,1.0,1012.4,5
2,10,9,59.41,1.0,1013.3,5
2,10,10,60.32,1.0,1013.9,5
2,10,11,60.84,1.0,1013.7,5
2,10,12,58.42,1.0,1013.0,5
2,10,13,48.65,1.0,1013.0,5
2,10,14,46.77,1.0,1012.3,5
2,10,15,46.16,1.0,1012.1,5
2,10,16,45.92,1.0,1012.3,5
2,10,17,45.74,1.0,1012.5,5
2,10,18,45.34,1.0,1013.0,5
2,10,19,45.3,1.0,1013.1,5
2,10,20,44.17,1.0,1013.7,5
2,10,21,43.18,1.0,1013.7,5
2,10,22,42.41,1.0,1014.3,5
2,10,23,40.75,1.0,1014.7,5
2,11,0,39.72,1.0,1014.8,6
2,11,1,38.41,1.0,1015.3,6
2,11,2,37.45,1.0,1016.1,6
2,11,3,36.67,1.0,1016.5,6
2,11,4,35.73,1.0,1016.6,6
2,11,5,34.62,1.0,1017.0,6
2,11,6,33.47,1.0,1017.8,6
2,11,7,32.66,1.0,1019.5,6
2,11,8,31.89,1.0,1020.7,6
2,11,9,31.32,1.0,1021.8,6
2,11,10,30.8,1.0,1023.0,6
2,11,11,31.23,1.0,1023.9,6
2,11,12,32.59,1.0,1023.5,6
2,11,13,32.87,1.0,1023.4,6
2,11,14,33.18,1.0,1023.2,6
2,11,15,35.74,1.0,1023.1,6
2,11,16,39.31,0.68,1022.7,6
2,11,17,40.99,0.32,1022.8,6
2,11,18,41.6,0.74,1023.2,6
2,11,19,40.27,0.34,1024.1,6
2,11,20,38.81,0.06,1024.9,6
2,11,21,37.63,0.08,1025.7,6
2,11,22,36.55,0.0,1026.6,6
2,11,23,35.99,0.0,1027.3,6
2,12,0,35.53,0.0,1027.4,0
2,12,1,34.78,0.0,1027.6,0
2,12,2,33.99,0.0,1027.9,0
2,12,3,33.02,0.0,1027.6,0
2,12,4,32.63,0.0,1027.8,0
2,12,5,31.7,0.0,1028.5,0
2,12,6,31.02,0.0,1029.1,0
2,12,7,30.7,0.0,1030.0,0
2,12,8,31.36,0.0,1030.0,0
2,12,9,33.4,0.0,1030.4,0
2,12,10,35.11,0.12,1031.1,0
2,12,11,35.82,0.22,1031.5,0
2,12,12,37.15,0.33,1030.6,0
2,12,13,39.05,1.0,1030.0,0
2,12,14,40.53,0.74,1028.5,0
2,12,15,41.47,0.31,1027.9,0
2,12,16,40.89,1.0,1027.8,0
2,12,17,40.79,1.0,1027.6,0
2,12,18,39.55,0.56,1027.9,0
2,12,19,38.06,0.73,1028.6,0
2,12,20,37.6,0.99,1029.2,0
2,12,21,37.6,0.82,1029.6,0
2,12,22,37.85,1.0,1030.2,0
2,12,23,38.26,1.0,1030.4,0
2,13,0,38.9,1.0,1030.1,1
2,13,1,39.72,1.0,1030.0,1
2,13,2,39.71,1.0,1029.4,1
2,13,3,39.38,1.0,1029.0,1
2,13,4,39.5,1.0,1029.4,1
2,13,5,39.46,1.0,1029.7,1
2,13,6,39.63,1.0,1029.3,1
2,13,7,39.83,1.0,1030.4,1
2,13,8,39.95,1.0,1030.9,1
2,13,9,40.48,1.0,1031.2,1
2,13,10,41.28,1.0,1032.1,1
2,13,11,41.89,1.0,1032.0,1
2,13,12,42.91,1.0,1031.0,1
2,13,13,44.13,1.0,1030.0,1
2,13,14,45.19,1.0,1029.0,1
2,13,15,46.12,1.0,1028.6,1
2,13,16,46.1,1.0,1028.7,1
2,13,17,46.2,1.0,1028.7,1
2,13,18,46.0,1.0,1028.7,1
2,13,19,46.13,1.0,1028.7,1
2,13,20,46.2,1.0,1029.0,1
2,13,21,46.19,1.0,1028.8,1
2,13,22,46.26,1.0,1029.1,1
2,13,23,46.27,1.0,1029.1,1
2,14,0,46.43,1.0,1028.6,2
2,14,1,46.71,1.0,1028.0,2
2,14,2,47.14,1.0,1027.4,2
2,14,3,47.2,1.0,1026.7,2
2,14,4,47.35,1.0,1026.3,2
2,14,5,47.87,1.0,1025.9,2
2,14,6,47.78,1.0,1025.7,2
2,14,7,48.17,1.0,1026.1,2
2,14,8,48.34,1.0,1026.4,2
2,14,9,49.46,1.0,1026.3,2
2,14,10,50.62,1.0,1026.7,2
2,14,11,52.83,1.0,1026.9,2
2,14,12,54.41,1.0,1026.3,2
2,14,13,56.96,1.0,1025.2,2
2,14,14,60.49,1.0,1023.6,2
2,14,15,65.0,1.0,1022.8,2
2,14,16,69.92,0.75,1021.8,2
2,14,17,70.59,0.38,1021.2,2
2,14,18,68.53,0.12,1020.7,2
2,14,19,65.14,0.0,1020.9,2
2,14,20,62.7,0.0,1021.0,2
2,14,21,61.89,0.0,1020.7,2
2,14,22,61.86,0.66,1021.2,2
2,14,23,63.37,1.0,1021.5,2
2,15,0,64.1,1.0,1021.3,3
2,15,1,64.46,1.0,1021.1,3
2,15,2,64.95,1.0,1020.5,3
2,15,3,65.04,1.0,1019.9,3
2,15,4,65.47,1.0,1019.5,3
2,15,5,65.91,1.0,1019.2,3
2,15,6,65.99,1.0,1019.3,3
2,15,7,66.02,1.0,1019.4,3
2,15,8,66.1,1.0,1019.4,3
2,15,9,66.83,1.0,1019.5,3
2,15,10,68.39,1.0,1019.8,3
2,15,11,69.83,1.0,1019.8,3
2,15,12,72.71,1.0,1019.4,3
2,15,13,73.31,1.0,1018.3,3
2,15,14,73.98,1.0,1017.2,3
2,15,15,75.24,1.0,1016.0,3
2,15,16,75.47,1.0,1015.6,3
2,15,17,75.27,1.0,1015.5,3
2,15,18,74.51,0.81,1015.5,3
2,15,19,72.33,0.62,1015.7,3
2,15,20,70.06,0.74,1015.9,3
2,15,21,69.44,0.52,1015.7,3
2,15,22,68.93,0.74,1016.0,3
2,15,23,67.9,0.44,1016.4,3
2,16,0,67.16,0.52,1016.4,4
2,16,1,66.97,0.75,1016.3,4
2,16,2,66.85,1.0,1016.5,4
2,16,3,66.25,1.0,1016.7,4
2,16,4,65.77,1.0,1017.3,4
2,16,5,65.03,0.99,1017.5,4
2,16,6,64.09,1.0,1018.3,4
2,16,7,63.3,1.0,1018.9,4
2,16,8,63.68,1.0,1019.0,4
2,16,9,66.34,1.0,1020.2,4
2,16,10,67.98,0.93,1020.7,4
2,16,11,69.36,1.0,1021.2,4
2,16,12,64.97,1.0,1021.3,4
2,16,13,66.54,1.0,1020.4,4
2,16,14,68.75,0.99,1019.8,4
2,16,15,68.53,1.0,1019.4,4
2,16,16,68.35,1.0,1019.2,4
2,16,17,67.46,1.0,1019.2,4
2,16,18,66.83,1.0,1019.0,4
2,16,19,65.57,1.0,1019.5,4
2,16,20,64.18,1.0,1019.8,4
2,16,21,61.54,1.0,1019.9,4
2,16,22,59.89,1.0,1020.1,4
2,16,23,58.78,1.0,1019.8,4
2,17,0,57.52,1.0,1019.3,5
2,17,1,56.85,1.0,1018.6,5
2,17,2,56.22,1.0,1017.8,5
2,17,3,55.94,1.0,1017.0,5
2,17,4,55.93,1.0,1016.8,5
2,17,5,55.89,1.0,1017.5,5
2,17,6,54.86,1.0,1018.6,5
2,17,7,53.37,1.0,1019.2,5
2,17,8,52.58,1.0,1020.2,5
2,17,9,51.23,1.0,1021.1,5
2,17,10,50.84,1.0,1021.2,5
2,17,11,53.61,1.0,1020.9,5
2,17,12,56.99,0.93,1020.3,5
2,17,13,60.26,1.0,1019.4,5
2,17,14,60.9,1.0,1019.4,5
2,17,15,60.75,1.0,1019.4,5
2,17,16,60.55,1.0,1019.5,5
2,17,17,58.42,0.99,1019.8,5
2,17,18,57.38,0.02,1020.4,5
2,17,19,55.19,0.53,1020.8,5
2,17,20,53.54,0.31,1021.6,5
2,17,21,52.27,0.01,1021.9,5
2,17,22,51.2,0.02,1021.9,5
2,17,23,50.55,0.67,1021.7,5
2,18,0,51.36,1.0,1021.2,6
2,18,1,52.24,1.0,1021.0,6
2,18,2,52.29,1.0,1020.8,6
2,18,3,52.18,1.0,1020.2,6
2,18,4,52.01,1.0,1020.1,6
2,18,5,51.73,1.0,1019.8,6
2,18,6,51.73,1.0,1020.1,6
2,18,7,51.93,1.0,1019.7,6
2,18,8,52.03,1.0,1020.0,6
2,18,9,52.59,1.0,1020.6,6
2,18,10,53.52,1.0,1020.9,6
2,18,11,55.06,1.0,1020.6,6
2,18,12,57.72,1.0,1019.6,6
2,18,13,60.41,1.0,1018.1,6
2,18,14,63.69,1.0,1016.8,6
2,18,15,67.1,1.0,1015.6,6
2,18,16,70.67,0.97,1014.6,6
2,18,17,74.64,0.53,1013.3,6
2,18,18,74.9,0.69,1012.8,6
2,18,19,73.32,0.82,1012.7,6
2,18,20,71.75,0.06,1012.9,6
2,18,21,69.75,0.12,1013.2,6
2,18,22,68.29,0.41,1013.5,6
2,18,23,68.13,0.75,1013.2,6
2,19,0,68.93,1.0,1013.0,0
2,19,1,69.25,1.0,1012.5,0
2,19,2,69.47,1.0,1012.5,0
2,19,3,69.99,1.0,1012.0,0
2,19,4,70.12,1.0,1012.1,0
2,19,5,69.94,1.0,1012.4,0
2,19,6,69.56,0.93,1012.8,0
2,19,7,69.37,1.0,1012.9,0
2,19,8,69.31,1.0,1012.8,0
2,19,9,70.51,0.97,1012.8,0
2,19,10,73.04,0.75,1012.8,0
2,19,11,75.62,0.98,1012.4,0
2,19,12,77.15,0.99,1011.9,0
2,19,13,78.37,0.78,1010.4,0
2,19,14,78.62,0.76,1009.5,0
2,19,15,78.51,0.75,1009.1,0
2,19,16,77.52,0.76,1008.8,0
2,19,17,75.53,0.75,1008.9,0
2,19,18,74.75,0.77,1009.7,0
2,19,19,73.8,0.75,1009.7,0
2,19,20,73.14,0.75,1010.2,0
2,19,21,73.01,1.0,1009.9,0
2,19,22,72.88,1.0,1010.2,0
2,19,23,72.9,1.0,1011.0,0
2,20,0,72.99,1.0,1010.8,1
2,20,1,72.88,1.0,1010.2,1
2,20,2,72.55,1.0,1010.6,1
2,20,3,72.06,1.0,1010.5,1
2,20,4,71.65,1.0,1010.9,1
2,20,5,70.72,1.0,1011.7,1
2,20,6,70.31,1.0,1012.2,1
2,20,7,69.91,1.0,1012.5,1
2,20,8,69.93,1.0,1012.5,1
2,20,9,70.39,0.93,1012.8,1
2,20,10,71.97,1.0,1013.1,1
2,20,11,70.76,1.0,1013.6,1
2,20,12,70.71,1.0,1012.8,1
2,20,13,71.15,1.0,1012.4,1
2,20,14,71.16,1.0,1011.5,1
2,20,15,71.93,1.0,1011.3,1
2,20,16,72.18,1.0,1011.4,1
2,20,17,72.08,1.0,1010.4,1
2,20,18,72.17,1.0,1011.8,1
2,20,19,72.45,1.0,1012.8,1
2,20,20,72.21,1.0,1013.1,1
2,20,21,71.74,0.78,1014.0,1
2,20,22,71.54,1.0,1014.9,1
2,20,23,71.08,1.0,1015.7,1
2,21,0,70.96,1.0,1015.8,2
2,21,1,70.91,1.0,1015.3,2
2,21,2,70.3,0.83,1015.5,2
2,21,3,53.47,0.76,1017.0,2
2,21,4,47.93,1.0,1018.3,2
2,21,5,46.59,1.0,1019.9,2
2,21,6,44.79,1.0,1020.2,2
2,21,7,43.37,1.0,1020.8,2
2,21,8,42.07,1.0,1021.1,2
2,21,9,42.1,1.0,1021.3,2
2,21,10,42.34,1.0,1021.8,2
2,21,11,42.67,1.0,1022.1,2
2,21,12,42.35,1.0,1022.6,2
2,21,13,41.13,1.0,1022.3,2
2,21,14,40.78,1.0,1021.9,2
2,21,15,40.23,1.0,1022.4,2
2,21,16,39.68,1.0,1023.1,2
2,21,17,40.66,1.0,1022.9,2
2,21,18,42.19,1.0,1023.6,2
2,21,19,42.64,1.0,1024.1,2
2,21,20,42.68,1.0,1024.4,2
2,21,21,42.33,1.0,1025.0,2
2,21,22,41.5,1.0,1025.3,2
2,21,23,40.67,1.0,1025.3,2
2,22,0,40.04,1.0,1025.6,3
2,22,1,39.59,1.0,1025.1,3
2,22,2,39.06,1.0,1024.8,3
2,22,3,38.82,1.0,1024.5,3
2,22,4,37.99,1.0,1024.3,3
2,22,5,37.78,1.0,1024.3,3
2,22,6,37.69,1.0,1024.7,3
2,22,7,37.46,1.0,1024.8,3
2,22,8,37.35,1.0,1025.4,3
2,22,9,37.73,1.0,1025.8,3
2,22,10,38.15,1.0,1025.9,3
2,22,11,39.09,1.0,1025.8,3
2,22,12,39.68,1.0,1025.5,3
2,22,13,40.57,1.0,1024.9,3
2,22,14,41.96,1.0,1023.8,3
2,22,15,42.52,1.0,1023.4,3
2,22,16,43.08,1.0,1023.4,3
2,22,17,43.45,1.0,1023.4,3
2,22,18,43.79,1.0,1023.6,3
2,22,19,43.73,1.0,1023.8,3
2,22,20,43.17,1.0,1024.6,3
2,22,21,43.03,1.0,1024.9,3
2,22,22,43.07,1.0,1025.2,3
2,22,23,43.21,1.0,1024.9,3
2,23,0,43.58,1.0,1025.4,4
2,23,1,43.47,1.0,1024.0,4
2,23,2,43.77,1.0,1024.0,4
2,23,3,43.73,1.0,1024.0,4
2,23,4,43.71,1.0,1023.1,4
2,23,5,43.65,1.0,1021.8,4
2,23,6,44.29,1.0,1022.6,4
2,23,7,44.74,1.0,1023.0,4
2,23,8,45.57,1.0,1022.1,4
2,23,9,47.55,1.0,1022.4,4
2,23,10,49.82,1.0,1022.6,4
2,23,11,51.49,1.0,1022.4,4
2,23,12,53.17,1.0,1021.6,4
2,23,13,54.7,1.0,1020.6,4
2,23,14,56.68,1.0,1019.2,4
2,23,15,58.66,1.0,1018.3,4
2,23,16,60.6,1.0,1017.3,4
2,23,17,61.86,1.0,1016.5,4
2,23,18,61.89,1.0,1016.0,4
2,23,19,61.73,1.0,1016.2,4
2,23,20,61.53,1.0,1016.4,4
2,23,21,61.44,1.0,1016.5,4
2,23,22,61.17,1.0,1016.3,4
2,23,23,61.46,1.0,1016.0,4
2,24,0,62.4,1.0,1015.4,5
2,24,1,63.98,1.0,1014.9,5
2,24,2,65.62,1.0,1014.6,5
2,24,3,66.75,1.0,1012.7,5
2,24,4,68.19,1.0,1012.4,5
2,24,5,69.1,1.0,1010.6,5
2,24,6,69.28,1.0,1010.8,5
2,24,7,69.34,1.0,1011.2,5
2,24,8,69.52,1.0,1011.4,5
2,24,9,70.13,1.0,1011.8,5
2,24,10,71.74,1.0,1011.7,5
2,24,11,72.09,1.0,1011.9,5
2,24,12,72.66,1.0,1012.1,5
2,24,13,73.23,1.0,1011.2,5
2,24,14,73.45,0.75,1010.2,5
2,24,15,74.29,0.99,1009.5,5
2,24,16,74.38,0.99,1010.0,5
2,24,17,74.06,0.44,1010.0,5
2,24,18,72.83,0.71,1010.4,5
2,24,19,70.44,0.02,1011.1,5
2,24,20,68.69,0.03,1011.8,5
2,24,21,66.36,0.92,1013.3,5
2,24,22,64.27,0.52,1014.4,5
2,24,23,62.87,1.0,1014.9,5
2,25,0,62.3,0.82,1014.9,6
2,25,1,61.05,1.0,1015.0,6
2,25,2,60.75,0.99,1014.7,6
2,25,3,60.25,0.75,1014.0,6
2,25,4,59.3,0.76,1014.2,6
2,25,5,58.41,0.82,1014.5,6
2,25,6,58.21,0.99,1014.8,6
2,25,7,57.69,0.99,1014.8,6
2,25,8,57.43,1.0,1016.1,6
2,25,9,57.6,0.77,1017.2,6
