month,day,hour,total power usage (kW)
2,13,16,0.38975
2,13,17,0.484
2,13,18,0.7125
2,13,19,2.3605000000000005
2,13,20,2.3215000000000003
2,13,21,2.1415
2,13,22,0.515
2,13,23,0.48475000000000007
2,14,0,0.32575000000000004
2,14,1,0.3955
2,14,2,0.46599999999999997
2,14,3,0.42900000000000005
2,14,4,0.427
2,14,5,0.37274999999999997
2,14,6,0.41675
2,14,7,0.8945000000000001
2,14,8,0.7229999999999999
2,14,9,0.6824999999999999
2,14,10,0.66825
2,14,11,0.6425
2,14,12,0.57775
2,14,13,0.545
2,14,14,0.5565
2,14,15,0.55875
2,14,16,0.573
2,14,17,0.43674999999999997
2,14,18,0.48325
2,14,19,0.49749999999999994
2,14,20,0.5010000000000001
2,14,21,1.5940000000000003
2,14,22,2.097
2,14,23,1.87725
2,15,0,1.3169999999999997
2,15,1,0.3305
2,15,2,0.2975
2,15,3,0.2895
2,15,4,0.28725
2,15,5,0.2865
2,15,6,0.396
2,15,7,0.3735
2,15,8,0.35700000000000004
2,15,9,0.41925
2,15,10,0.43175
2,15,11,0.42424999999999996
2,15,12,0.42025000000000007
2,15,13,0.47275
2,15,14,0.456
2,15,15,0.5897500000000001
2,15,16,0.5705
2,15,17,1.1435000000000002
2,15,18,1.9235
2,15,19,0.5269999999999999
2,15,20,0.5375
2,15,21,0.609
2,15,22,0.602
2,15,23,0.447
2,16,0,0.29474999999999996
2,16,1,0.27549999999999997
2,16,2,0.28600000000000003
2,16,3,0.28575
2,16,4,0.278
2,16,5,0.2725
2,16,6,0.31225
2,16,7,0.41374999999999995
2,16,8,0.32675000000000004
2,16,9,2.848
